Periodo,ID,Sector,Campaña,Lider,Fecha Ingreso,FECHA Monitoreo,% NOTA,NOTA,Rango,Estado,Motivo ,Año,Tipo de error ,EA,EG
202309,6693,Hay Equipo,BNA+,MC,8/3/2022,9/13/2023,80.00%,80.00,3,Activo,Hay Equipo,2023,,0,0
202309,6693,Hay Equipo,BNA+,MC,8/3/2022,9/22/2023,95.00%,95.00,6,Activo,Hay Equipo,2023,,0,0
202310,6693,Hay Equipo,BNA+,MC,8/3/2022,10/27/2023,95.00%,95.00,6,Activo,Hay Equipo,2023,,0,0
202311,6693,Hay Equipo,BNA+,MC,8/3/2022,11/8/2023,100.00%,100.00,6,Activo,Hay Equipo,2023,,0,0
202304,6692,Hay Equipo,BNA+,NYJ,8/3/2022,4/20/2023,95.00%,95.00,6,Activo,Hay Equipo,2023,,0,0
202304,6692,Hay Equipo,BNA+,NYJ,8/3/2022,4/26/2023,100.00%,100.00,6,Activo,Hay Equipo,2023,,0,0
202305,6692,Hay Equipo,BNA+,NYJ,8/3/2022,5/11/2023,95.00%,95.00,6,Activo,Hay Equipo,2023,,0,0
202305,6692,Hay Equipo,BNA+,NYJ,8/3/2022,5/18/2023,100.00%,100.00,6,Activo,Hay Equipo,2023,,0,0
202306,6692,Hay Equipo,BNA+,NYJ,8/3/2022,6/2/2023,100.00%,100.00,6,Activo,Hay Equipo,2023,,0,0
202306,6692,Hay Equipo,BNA+,NYJ,8/3/2022,6/26/2023,90.00%,90.00,5,Activo,Hay Equipo,2023,,0,0
202306,6692,Hay Equipo,BNA+,NYJ,8/3/2022,6/27/2023,80.00%,80.00,3,Activo,Hay Equipo,2023,,0,0
202307,6692,Hay Equipo,BNA+,NYJ,8/3/2022,7/7/2023,95.00%,95.00,6,Activo,Hay Equipo,2023,,0,0
202307,6692,Hay Equipo,BNA+,NYJ,8/3/2022,7/17/2023,100.00%,100.00,6,Activo,Hay Equipo,2023,,0,0
202308,6692,Hay Equipo,BNA+,NYJ,8/3/2022,8/10/2023,100.00%,100.00,6,Activo,Hay Equipo,2023,,0,0
202308,6692,Hay Equipo,BNA+,NYJ,8/3/2022,8/23/2023,100.00%,100.00,6,Activo,Hay Equipo,2023,,0,0
202309,6692,Hay Equipo,BNA+,NYJ,8/3/2022,9/13/2023,80.00%,80.00,3,Activo,Hay Equipo,2023,,0,0
202309,6692,Hay Equipo,BNA+,NYJ,8/3/2022,9/22/2023,100.00%,100.00,6,Activo,Hay Equipo,2023,,0,0
202310,6692,Hay Equipo,BNA+,NYJ,8/3/2022,10/27/2023,90.00%,90.00,5,Activo,Hay Equipo,2023,,0,0
202311,6692,Hay Equipo,BNA+,NYJ,8/3/2022,11/7/2023,90.00%,90.00,5,Activo,Hay Equipo,2023,,0,0
202108,5028,Linea Social ,Social,AL,1/10/2022,8/30/2021,22.63%,22.63,1,Baja,Linea Social,2021,,0,0
202109,5028,Linea Social ,Social,AL,1/10/2022,9/6/2021,41.67%,41.67,1,Baja,Linea Social,2021,,0,0
202111,5028,Linea Social ,Social,AL,1/10/2022,11/16/2021,27.25%,27.25,1,Baja,Linea Social,2021,,0,0
202112,5028,Linea Social ,Social,AL,1/10/2022,12/17/2021,39.00%,39.00,1,Baja,Linea Social,2021,,0,0
202202,5028,Linea Social ,Social,AL,1/10/2022,2/7/2022,78.87%,78.87,3,Baja,Linea Social,2022,,0,0
202203,5028,Linea Social ,Social,AL,1/10/2022,3/10/2022,31.88%,31.88,1,Baja,Linea Social,2022,,0,0
202205,5032,Linea Social ,Social,AL,4/11/2022,5/5/2022,94.50%,94.50,6,Baja,Linea Social,2022,,0,0
202205,5028,Linea Social ,Social,AL,1/10/2022,5/6/2022,97.85%,97.85,6,Baja,Linea Social,2022,,0,0
202205,5028,Linea Social ,Social,AL,1/10/2022,5/23/2022,63.50%,63.50,2,Baja,Linea Social,2022,,0,0
202205,5032,Linea Social ,Social,AL,4/11/2022,5/27/2022,100.00%,100.00,6,Baja,Linea Social,2022,,0,0
202206,5028,Linea Social ,Social,AL,1/10/2022,6/2/2022,95.09%,95.09,6,Baja,Linea Social,2022,,0,0
202206,5032,Linea Social ,Social,AL,4/11/2022,6/6/2022,100.00%,100.00,6,Baja,Linea Social,2022,,0,0
202206,5032,Linea Social ,Social,AL,4/11/2022,6/13/2022,100.00%,100.00,6,Baja,Linea Social,2022,,0,0
202207,5032,Linea Social ,Social,AL,4/11/2022,7/1/2022,100.00%,100.00,6,Baja,Linea Social,2022,,0,0
202207,5032,Linea Social ,Social,AL,4/11/2022,7/18/2022,98.00%,98.00,6,Baja,Linea Social,2022,,0,0
202311,2355,Linea Social ,Social,CC,1/10/2022,11/8/2023,95.63%,95.63,6,Activo,Linea Social,2023,,0,0
202311,2355,Linea Social ,Social,CC,1/10/2022,11/21/2023,94.17%,94.17,6,Activo,Linea Social,2023,,0,0
202311,6684,Linea Social ,Social,JS,8/1/2022,11/7/2023,82.17%,82.17,4,Activo,Linea Social,2023,,0,0
202311,6470,Linea Social ,Social,JS,5/26/2022,11/7/2023,93.00%,93.00,6,Activo,Linea Social,2023,,0,0
202311,6470,Linea Social ,Social,JS,5/26/2022,11/17/2023,100.00%,100.00,6,Activo,Linea Social,2023,,0,0
202311,5104,Linea Social ,Social,MC,1/10/2022,11/17/2023,85.63%,85.63,5,Activo,Linea Social,2023,,0,0
202201,2224,Linea Social ,Social,SG,1/10/2022,1/18/2022,77.74%,77.74,3,Baja,Linea Social,2022,,0,0
202203,2224,Linea Social ,Social,SG,1/10/2022,3/8/2022,82.92%,82.92,4,Baja,Linea Social,2022,,0,0
202205,2224,Linea Social ,Social,SG,1/10/2022,5/5/2022,78.96%,78.96,3,Baja,Linea Social,2022,,0,0
202205,2224,Linea Social ,Social,SG,1/10/2022,5/23/2022,82.68%,82.68,4,Baja,Linea Social,2022,,0,0
202206,2224,Linea Social ,Social,SG,1/10/2022,6/3/2022,78.90%,78.90,3,Baja,Linea Social,2022,,0,0
202206,2224,Linea Social ,Social,SG,1/10/2022,6/13/2022,85.68%,85.68,5,Baja,Linea Social,2022,,0,0
202207,2224,Linea Social ,Social,SG,1/10/2022,7/6/2022,79.80%,79.80,3,Baja,Linea Social,2022,,0,0
202311,5152,Linea Social ,Social,JS,1/10/2022,11/8/2023,83.63%,83.63,4,Activo,Linea Social ,2023,,0,0
202311,5152,Linea Social ,Social,JS,1/10/2022,11/14/2023,91.50%,91.50,6,Activo,Linea Social ,2023,,0,0
202311,5010,Linea Social ,Social,KS,3/18/2022,11/15/2023,91.74%,91.74,6,Activo,Linea Social ,2023,,0,0
202207,5090,Marketplace,Marketplace,FC,1/10/2022,7/14/2022,100.00%,100.00,6,Baja,Marketplace,2022,,0,0
202208,5090,Marketplace,Marketplace,FC,1/10/2022,8/2/2022,90.00%,90.00,5,Baja,Marketplace,2022,,0,0
202208,5090,Marketplace,Marketplace,FC,1/10/2022,8/16/2022,100.00%,100.00,6,Baja,Marketplace,2022,,0,0
202208,5090,Marketplace,Marketplace,FC,1/10/2022,8/31/2022,100.00%,100.00,6,Baja,Marketplace,2022,,0,0
202209,5090,Marketplace,Marketplace,FC,1/10/2022,9/13/2022,90.00%,90.00,5,Baja,Marketplace,2022,,0,0
202209,5090,Marketplace,Marketplace,FC,1/10/2022,9/21/2022,100.00%,100.00,6,Baja,Marketplace,2022,,0,0
202210,5090,Marketplace,Marketplace,FC,1/10/2022,10/18/2022,95.00%,95.00,6,Baja,Marketplace,2022,,0,0
202210,5090,Marketplace,Marketplace,FC,1/10/2022,10/25/2022,85.13%,85.13,5,Baja,Marketplace,2022,,0,0
202211,5090,Marketplace,Marketplace,FC,1/10/2022,11/8/2022,80.00%,80.00,3,Baja,Marketplace,2022,,0,0
202211,5090,Marketplace,Marketplace,FC,1/10/2022,11/17/2022,87.96%,87.96,5,Baja,Marketplace,2022,,0,0
202212,5090,Marketplace,Marketplace,FC,1/10/2022,12/16/2022,84.18%,84.18,4,Baja,Marketplace,2022,,0,0
202212,5090,Marketplace,Marketplace,FC,1/10/2022,12/28/2022,95.00%,95.00,6,Baja,Marketplace,2022,,0,0
202301,5090,Marketplace,Marketplace,FC,1/10/2022,1/4/2023,87.67%,87.67,5,Baja,Marketplace,2023,,0,0
202301,5090,Marketplace,Marketplace,FC,1/10/2022,1/16/2023,80.13%,80.13,4,Baja,Marketplace,2023,,0,0
202302,5090,Marketplace,Marketplace,FC,1/10/2022,2/3/2023,85.00%,85.00,5,Baja,Marketplace,2023,,0,0
202302,5090,Marketplace,Marketplace,FC,1/10/2022,2/17/2023,100.00%,100.00,6,Baja,Marketplace,2023,,0,0
202208,6409,Reclamos,Marketplace,GV,3/22/2022,8/12/2022,36.35%,36.35,1,Baja,Marketplace,2022,,0,0
202208,6409,Reclamos,Marketplace,GV,3/22/2022,8/23/2022,83.44%,83.44,4,Baja,Marketplace,2022,,0,0
202209,6409,Reclamos,Marketplace,GV,3/22/2022,9/5/2022,31.63%,31.63,1,Baja,Marketplace,2022,,0,0
202209,6409,Reclamos,Marketplace,GV,3/22/2022,9/20/2022,82.18%,82.18,4,Baja,Marketplace,2022,,0,0
202209,6409,Reclamos,Marketplace,GV,3/22/2022,9/29/2022,96.22%,96.22,6,Baja,Marketplace,2022,,0,0
202210,6409,Reclamos,Marketplace,GV,3/22/2022,10/5/2022,89.01%,89.01,5,Baja,Marketplace,2022,,0,0
202210,6409,Reclamos,Marketplace,GV,3/22/2022,10/18/2022,96.50%,96.50,6,Baja,Marketplace,2022,,0,0
202211,6409,Reclamos,Marketplace,GV,3/22/2022,11/1/2022,100.00%,100.00,6,Baja,Marketplace,2022,,0,0
202211,6409,Reclamos,Marketplace,GV,3/22/2022,11/9/2022,100.00%,100.00,6,Baja,Marketplace,2022,,0,0
202212,6409,Reclamos,Marketplace,GV,3/22/2022,12/26/2022,77.60%,77.60,3,Baja,Marketplace,2022,,0,0
202210,2405,Reclamos,Marketplace,KS,1/12/2022,10/13/2022,0.00%,0.00,1,Activo,Marketplace,2022,,0,0
202212,2405,Marketplace,Marketplace,KS,1/12/2022,12/21/2022,81.33%,81.33,4,Activo,Marketplace,2022,,0,0
202212,2405,Marketplace,Marketplace,KS,1/12/2022,12/22/2022,85.00%,85.00,5,Activo,Marketplace,2022,,0,0
202301,2405,Marketplace,Marketplace,KS,1/12/2022,1/6/2023,64.67%,64.67,2,Activo,Marketplace,2023,,0,0
202301,2405,Marketplace,Marketplace,KS,1/12/2022,1/9/2023,80.00%,80.00,3,Activo,Marketplace,2023,,0,0
202301,2405,Marketplace,Marketplace,KS,1/12/2022,1/18/2023,83.94%,83.94,4,Activo,Marketplace,2023,,0,0
202301,2405,Marketplace,Marketplace,KS,1/12/2022,1/23/2023,78.83%,78.83,3,Activo,Marketplace,2023,,0,0
202302,2405,Marketplace,Marketplace,KS,1/12/2022,2/6/2023,79.78%,79.78,3,Activo,Marketplace,2023,,0,0
202302,2405,Marketplace,Marketplace,KS,1/12/2022,2/24/2023,71.27%,71.27,3,Activo,Marketplace,2023,,0,0
202302,2405,Marketplace,Marketplace,KS,1/12/2022,2/27/2023,77.83%,77.83,3,Activo,Marketplace,2023,,0,0
202303,2405,Reclamos,Marketplace,KS,1/12/2022,3/3/2023,78.55%,78.55,3,Activo,Marketplace,2023,,0,0
202303,2405,Marketplace,Marketplace,KS,1/12/2022,3/3/2023,88.00%,88.00,5,Activo,Marketplace,2023,,0,0
202303,5090,Marketplace,Marketplace,KS,1/10/2022,3/8/2023,85.00%,85.00,5,Baja,Marketplace,2023,,0,0
202303,2405,Reclamos,Marketplace,KS,1/12/2022,3/14/2023,79.83%,79.83,3,Activo,Marketplace,2023,,0,0
202303,5090,Marketplace,Marketplace,KS,1/10/2022,3/16/2023,86.74%,86.74,5,Baja,Marketplace,2023,,0,0
202304,2405,Reclamos,Marketplace,KS,1/12/2022,4/11/2023,88.28%,88.28,5,Activo,Marketplace,2023,,0,0
202304,2405,Reclamos,Marketplace,KS,1/12/2022,4/11/2023,88.28%,88.28,5,Activo,Marketplace,2023,,0,0
202304,2405,Marketplace,Marketplace,KS,1/12/2022,4/12/2023,90.00%,90.00,5,Activo,Marketplace,2023,,0,0
202305,2405,Reclamos,Marketplace,KS,1/12/2022,5/5/2023,91.78%,91.78,6,Activo,Marketplace,2023,,0,0
202306,2405,Reclamos,Marketplace,KS,1/12/2022,6/6/2023,68.17%,68.17,2,Activo,Marketplace,2023,,0,0
202307,2405,Reclamos,Marketplace,KS,1/12/2022,7/17/2023,50.55%,50.55,2,Activo,Marketplace,2023,Error de gestion- Sin sistemas sin informar ,0,1
202309,2405,Marketplace,Marketplace,KS,1/12/2022,9/1/2023,90.00%,90.00,5,Activo,Marketplace,2023,,0,0
202309,2405,Marketplace,Marketplace,KS,1/12/2022,9/2/2023,0.00%,0.00,1,Activo,Marketplace,2023,error canal escrito,0,1
202310,2405,Marketplace,Marketplace,KS,1/12/2022,10/6/2023,95.00%,95.00,6,Activo,Marketplace,2023,,0,0
202112,2223,Marketplace,Marketplace,MF,1/10/2022,12/9/2021,76.50%,76.50,3,Baja,Marketplace,2021,,0,0
202204,6409,Reclamos,Marketplace,MF,3/22/2022,4/1/2022,69.10%,69.10,2,Baja,Marketplace,2022,,0,0
202204,6409,Reclamos,Marketplace,MF,3/22/2022,4/19/2022,65.83%,65.83,2,Baja,Marketplace,2022,,0,0
202205,6409,Reclamos,Marketplace,MF,3/22/2022,5/1/2022,84.78%,84.78,4,Baja,Marketplace,2022,,0,0
202205,6409,Reclamos,Marketplace,MF,3/22/2022,5/16/2022,68.54%,68.54,2,Baja,Marketplace,2022,,0,0
202206,6409,Reclamos,Marketplace,MF,3/22/2022,6/2/2022,94.22%,94.22,6,Baja,Marketplace,2022,,0,0
202207,6409,Reclamos,Marketplace,MF,3/22/2022,7/5/2022,83.28%,83.28,4,Baja,Marketplace,2022,,0,0
202207,2223,Marketplace,Marketplace,MF,1/10/2022,7/15/2022,90.00%,90.00,5,Baja,Marketplace,2022,,0,0
202207,2405,Marketplace,Marketplace,MF,1/12/2022,7/15/2022,90.00%,90.00,5,Activo,Marketplace,2022,,0,0
202207,6409,Reclamos,Marketplace,MF,3/22/2022,7/20/2022,37.88%,37.88,1,Baja,Marketplace,2022,,0,0
202208,6409,Reclamos,Marketplace,MF,3/22/2022,8/2/2022,73.12%,73.12,3,Baja,Marketplace,2022,,0,0
202208,2405,Marketplace,Marketplace,MF,1/12/2022,8/2/2022,85.00%,85.00,5,Activo,Marketplace,2022,,0,0
202208,2223,Marketplace,Marketplace,MF,1/10/2022,8/2/2022,90.00%,90.00,5,Baja,Marketplace,2022,,0,0
202208,2223,Marketplace,Marketplace,MF,1/10/2022,8/17/2022,85.00%,85.00,5,Baja,Marketplace,2022,,0,0
202208,2405,Marketplace,Marketplace,MF,1/12/2022,8/22/2022,90.00%,90.00,5,Activo,Marketplace,2022,,0,0
202208,2405,Marketplace,Marketplace,MF,1/12/2022,8/31/2022,90.00%,90.00,5,Activo,Marketplace,2022,,0,0
202207,5049,Marketplace,Marketplace,BF,1/10/2022,7/14/2022,90.00%,90.00,5,Activo,Marketplace/Reclamos,2022,,0,0
202208,5049,Marketplace,Marketplace,BF,1/10/2022,8/2/2022,90.00%,90.00,5,Activo,Marketplace/Reclamos,2022,,0,0
202208,5049,Marketplace,Marketplace,BF,1/10/2022,8/22/2022,90.00%,90.00,5,Activo,Marketplace/Reclamos,2022,,0,0
202208,5049,Marketplace,Marketplace,BF,1/10/2022,8/31/2022,95.00%,95.00,6,Activo,Marketplace/Reclamos,2022,,0,0
202209,5049,Marketplace,Marketplace,MC,1/10/2022,9/12/2022,100.00%,100.00,6,Activo,Marketplace/Reclamos,2022,,0,0
202305,5049,Marketplace,Marketplace,MC,1/10/2022,5/10/2023,91.25%,91.25,6,Activo,Marketplace/Reclamos,2023,,0,0
202305,5049,Marketplace,Marketplace,MC,1/10/2022,5/19/2023,95.00%,95.00,6,Activo,Marketplace/Reclamos,2023,,0,0
202305,5049,Marketplace,Marketplace,MC,1/10/2022,5/22/2023,90.00%,90.00,5,Activo,Marketplace/Reclamos,2023,,0,0
202306,5049,Marketplace,Marketplace,MC,1/10/2022,6/6/2023,95.00%,95.00,6,Activo,Marketplace/Reclamos,2023,,0,0
202306,5049,Marketplace,Marketplace,MC,1/10/2022,6/14/2023,80.00%,80.00,3,Activo,Marketplace/Reclamos,2023,,0,0
202307,5049,Marketplace,Marketplace,MC,1/10/2022,7/4/2023,80.00%,80.00,3,Activo,Marketplace/Reclamos,2023,,0,0
202307,5049,Marketplace,Marketplace,MC,1/10/2022,7/17/2023,90.00%,90.00,5,Activo,Marketplace/Reclamos,2023,,0,0
202308,5049,Marketplace,Marketplace,MC,1/10/2022,8/8/2023,95.00%,95.00,6,Activo,Marketplace/Reclamos,2023,,0,0
202308,5049,Marketplace,Marketplace,MC,1/10/2022,8/17/2023,100.00%,100.00,6,Activo,Marketplace/Reclamos,2023,,0,0
202309,5049,Marketplace,Marketplace,MC,1/10/2022,9/4/2023,90.00%,90.00,5,Activo,Marketplace/Reclamos,2023,,0,0
202309,5049,Marketplace,Marketplace,MC,1/10/2022,9/20/2023,100.00%,100.00,6,Activo,Marketplace/Reclamos,2023,,0,0
202309,5049,Marketplace,Marketplace,MC,1/10/2022,9/25/2023,95.00%,95.00,6,Activo,Marketplace/Reclamos,2023,,0,0
202310,5049,Marketplace,Marketplace,MC,1/10/2022,10/9/2023,100.00%,100.00,6,Activo,Marketplace/Reclamos,2023,,0,0
202210,5049,Billetera BNA+,Marketplace,SG,1/10/2022,10/14/2022,54.50%,54.50,2,Activo,Marketplace/Reclamos,2022,,0,0
202210,5049,Billetera BNA+,Marketplace,SG,1/10/2022,10/24/2022,87.17%,87.17,5,Activo,Marketplace/Reclamos,2022,,0,0
202211,5049,Billetera BNA+,Marketplace,SG,1/10/2022,11/1/2022,71.75%,71.75,3,Activo,Marketplace/Reclamos,2022,,0,0
202211,5049,Billetera BNA+,Marketplace,SG,1/10/2022,11/14/2022,80.50%,80.50,4,Activo,Marketplace/Reclamos,2022,,0,0
202211,5049,Billetera BNA+,Marketplace,SG,1/10/2022,11/23/2022,81.63%,81.63,4,Activo,Marketplace/Reclamos,2022,,0,0
202212,5049,Billetera BNA+,Marketplace,SG,1/10/2022,12/7/2022,75.88%,75.88,3,Activo,Marketplace/Reclamos,2022,,0,0
202212,5049,Billetera BNA+,Marketplace,SG,1/10/2022,12/22/2022,78.00%,78.00,3,Activo,Marketplace/Reclamos,2022,,0,0
202301,5049,Billetera BNA+,Marketplace,SG,1/10/2022,1/10/2023,90.63%,90.63,5,Activo,Marketplace/Reclamos,2023,,0,0
202301,5049,Billetera BNA+,Marketplace,SG,1/10/2022,1/20/2023,88.33%,88.33,5,Activo,Marketplace/Reclamos,2023,,0,0
202302,5049,Billetera BNA+,Marketplace,SG,1/10/2022,2/3/2023,0.00%,0.00,1,Activo,Marketplace/Reclamos,2023,,0,0
202302,5049,Billetera BNA+,Marketplace,SG,1/10/2022,2/14/2023,82.75%,82.75,4,Activo,Marketplace/Reclamos,2023,,0,0
202303,5049,Billetera BNA+,Marketplace,VG,1/10/2022,3/3/2023,70.50%,70.50,3,Activo,Marketplace/Reclamos,2023,,0,0
202303,5049,Billetera BNA+,Marketplace,VG,1/10/2022,3/13/2023,79.00%,79.00,3,Activo,Marketplace/Reclamos,2023,,0,0
202304,5049,Billetera BNA+,Marketplace,VG,1/10/2022,4/10/2023,70.25%,70.25,3,Activo,Marketplace/Reclamos,2023,,0,0
202304,5049,Billetera BNA+,Marketplace,VG,1/10/2022,4/19/2023,100.00%,100.00,6,Activo,Marketplace/Reclamos,2023,,0,0
202304,5049,Billetera BNA+,Marketplace,VG,1/10/2022,4/24/2023,100.00%,100.00,6,Activo,Marketplace/Reclamos,2023,,0,0
202208,6621,Previaje,Previaje,CD,7/12/2022,8/18/2022,89.50%,89.50,5,Baja,Previaje,2022,,0,0
202207,2485,Previaje,Previaje,MCL,6/22/2022,7/12/2022,79.00%,79.00,3,Baja,Previaje,2022,,0,0
202207,2489,Previaje,Previaje,MCL,6/22/2022,7/13/2022,0.00%,0.00,1,Baja,Previaje,2022,,0,0
202207,2489,Previaje,Previaje,MCL,6/22/2022,7/21/2022,93.00%,93.00,6,Baja,Previaje,2022,,0,0
202208,2489,Previaje,Previaje,MCL,6/22/2022,8/10/2022,95.63%,95.63,6,Baja,Previaje,2022,,0,0
202208,6605,Previaje,Previaje,MCL,7/11/2022,8/12/2022,78.33%,78.33,3,Baja,Previaje,2022,,0,0
202209,6621,Previaje,Previaje,MCL,7/12/2022,9/1/2022,71.55%,71.55,3,Baja,Previaje,2022,,0,0
202209,6604,Previaje,Previaje,MCL,8/23/2022,9/7/2022,100.00%,100.00,6,Baja,Previaje,2022,,0,0
202209,2489,Previaje,Previaje,MCL,6/22/2022,9/14/2022,0.00%,0.00,1,Baja,Previaje,2022,,0,0
202209,6621,Previaje,Previaje,MCL,7/12/2022,9/22/2022,91.74%,91.74,6,Baja,Previaje,2022,,0,0
202209,6604,Previaje,Previaje,MCL,8/23/2022,9/23/2022,84.25%,84.25,4,Baja,Previaje,2022,,0,0
202210,2503,Previaje,Previaje,MCL,7/5/2022,10/5/2022,74.10%,74.10,3,Baja,Previaje,2022,,0,0
202210,2503,Previaje,Previaje,MCL,7/5/2022,10/20/2022,85.00%,85.00,5,Baja,Previaje,2022,,0,0
202211,2503,Previaje,Previaje,MCL,7/5/2022,11/1/2022,93.00%,93.00,6,Baja,Previaje,2022,,0,0
202211,2503,Previaje,Previaje,MCL,7/5/2022,11/2/2022,0.00%,0.00,1,Baja,Previaje,2022,,0,0
202211,2503,Previaje,Previaje,MCL,7/5/2022,11/28/2022,89.22%,89.22,5,Baja,Previaje,2022,,0,0
202212,2503,Previaje,Previaje,MCL,7/5/2022,12/2/2022,85.44%,85.44,5,Baja,Previaje,2022,,0,0
202212,2503,Previaje,Previaje,MCL,7/5/2022,12/22/2022,96.50%,96.50,6,Baja,Previaje,2022,,0,0
202305,6841,Previaje,Previaje,MCL,3/1/2023,5/2/2023,73.54%,73.54,3,Baja,Previaje,2023,,0,0
202305,6842,Previaje,Previaje,MCL,3/1/2023,5/3/2023,94.17%,94.17,6,Baja,Previaje,2023,,0,0
202305,6844,Previaje,Previaje,MCL,3/1/2023,5/3/2023,100.00%,100.00,6,Baja,Previaje,2023,,0,0
202305,6843,Previaje,Previaje,MCL,3/1/2023,5/3/2023,100.00%,100.00,6,Baja,Previaje,2023,,0,0
202305,6842,Previaje,Previaje,MCL,3/1/2023,5/15/2023,80.68%,80.68,4,Baja,Previaje,2023,,0,0
202305,6841,Previaje,Previaje,MCL,3/1/2023,5/15/2023,96.50%,96.50,6,Baja,Previaje,2023,,0,0
202305,6844,Previaje,Previaje,MCL,3/1/2023,5/16/2023,74.63%,74.63,3,Baja,Previaje,2023,,0,0
202306,6844,Previaje,Previaje,MCL,3/1/2023,6/1/2023,63.50%,63.50,2,Baja,Previaje,2023,,0,0
202306,6841,Previaje,Previaje,MCL,3/1/2023,6/1/2023,91.74%,91.74,6,Baja,Previaje,2023,,0,0
202306,6843,Previaje,Previaje,MCL,3/1/2023,6/2/2023,0.00%,0.00,1,Baja,Previaje,2023,,0,0
202306,6842,Previaje,Previaje,MCL,3/1/2023,6/2/2023,85.96%,85.96,5,Baja,Previaje,2023,,0,0
202306,6843,Previaje,Previaje,MCL,3/1/2023,6/13/2023,64.40%,64.40,2,Baja,Previaje,2023,,0,0
202306,6842,Previaje,Previaje,MCL,3/1/2023,6/23/2023,88.63%,88.63,5,Baja,Previaje,2023,,0,0
202307,6843,Previaje,Previaje,MCL,3/1/2023,7/4/2023,67.84%,67.84,2,Baja,Previaje,2023,,0,0
202307,6842,Previaje,Previaje,MCL,3/1/2023,7/4/2023,94.17%,94.17,6,Baja,Previaje,2023,,0,0
202307,6842,Previaje,Previaje,MCL,3/1/2023,7/24/2023,90.67%,90.67,5,Baja,Previaje,2023,,0,0
202307,6843,Previaje,Previaje,MCL,3/1/2023,7/25/2023,85.00%,85.00,5,Baja,Previaje,2023,,0,0
202308,6842,Previaje,Previaje,MCL,3/1/2023,8/1/2023,85.33%,85.33,5,Baja,Previaje,2023,,0,0
202308,6843,Previaje,Previaje,MCL,3/1/2023,8/1/2023,89.00%,89.00,5,Baja,Previaje,2023,,0,0
202308,6842,Previaje,Previaje,MCL,3/1/2023,8/8/2023,96.50%,96.50,6,Baja,Previaje,2023,,0,0
202308,6843,Previaje,Previaje,MCL,3/1/2023,8/14/2023,95.00%,95.00,6,Baja,Previaje,2023,,0,0
202308,6842,Previaje,Previaje,MCL,3/1/2023,8/18/2023,66.25%,66.25,2,Baja,Previaje,2023,,0,0
202308,6843,Previaje,Previaje,MCL,3/1/2023,8/24/2023,85.00%,85.00,5,Baja,Previaje,2023,,0,0
202309,8085,Previaje,Previaje,MCL,8/7/2023,9/1/2023,87.17%,87.17,5,Baja,Previaje,2023,,0,0
202309,8142,Previaje,Previaje,MCL,8/11/2023,9/7/2023,47.80%,47.80,1,Baja,Previaje,2023,,0,0
202309,6842,Previaje,Previaje,MCL,3/1/2023,9/7/2023,83.67%,83.67,4,Baja,Previaje,2023,,0,0
202309,6843,Previaje,Previaje,MCL,3/1/2023,9/7/2023,100.00%,100.00,6,Baja,Previaje,2023,,0,0
202309,6843,Previaje,Previaje,MCL,3/1/2023,9/8/2023,64.12%,64.12,2,Baja,Previaje,2023,,0,0
202309,6843,Previaje,Previaje,MCL,3/1/2023,9/21/2023,87.85%,87.85,5,Baja,Previaje,2023,,0,0
202309,6842,Previaje,Previaje,MCL,3/1/2023,9/21/2023,96.08%,96.08,6,Baja,Previaje,2023,,0,0
202309,6842,Previaje,Previaje,MCL,3/1/2023,9/22/2023,83.32%,83.32,4,Baja,Previaje,2023,,0,0
202310,6843,Previaje,Previaje,MCL,3/1/2023,10/2/2023,64.12%,64.12,2,Baja,Previaje,2023,,0,0
202310,6843,Previaje,Previaje,MCL,3/1/2023,10/12/2023,89.16%,89.16,5,Baja,Previaje,2023,,0,0
202310,6842,Previaje,Previaje,MCL,3/1/2023,10/12/2023,90.67%,90.67,5,Baja,Previaje,2023,,0,0
202207,2486,Previaje,Previaje,MC,6/22/2022,7/13/2022,84.94%,84.94,4,Baja,Previaje,2022,,0,0
202208,2486,Previaje,Previaje,MC,6/22/2022,8/12/2022,100.00%,100.00,6,Baja,Previaje,2022,,0,0
202208,2503,Previaje,Previaje,MC,7/5/2022,8/22/2022,0.00%,0.00,1,Baja,Previaje,2022,,0,0
202209,2503,Previaje,Previaje,MC,7/5/2022,9/1/2022,71.67%,71.67,3,Baja,Previaje,2022,,0,0
202209,2486,Previaje,Previaje,MC,6/22/2022,9/1/2022,95.00%,95.00,6,Baja,Previaje,2022,,0,0
202209,2503,Previaje,Previaje,MC,7/5/2022,9/14/2022,87.75%,87.75,5,Baja,Previaje,2022,,0,0
202209,2486,Previaje,Previaje,MC,6/22/2022,9/15/2022,91.46%,91.46,6,Baja,Previaje,2022,,0,0
202209,6660,Previaje,Previaje,MC,7/14/2022,9/30/2022,87.68%,87.68,5,Baja,Previaje,2022,,0,0
202305,6848,Previaje,Previaje,MC,3/1/2023,5/3/2023,87.75%,87.75,5,Baja,Previaje,2023,,0,0
202305,6848,Previaje,Previaje,MC,3/1/2023,5/16/2023,89.85%,89.85,5,Baja,Previaje,2023,,0,0
202306,6848,Previaje,Previaje,MC,3/1/2023,6/1/2023,46.38%,46.38,1,Baja,Previaje,2023,,0,0
202307,6849,Previaje,Previaje,MC,3/1/2023,7/4/2023,77.63%,77.63,3,Baja,Previaje,2023,,0,0
