ID,NOTA,Rango,Año,EA,EG,BT
6093,0.00,1,2022,0,0,0
2471,87.60,5,2022,0,0,0
2368,100.00,6,2022,0,0,0
5143,87.96,5,2022,0,0,0
2433,95.63,6,2022,0,0,0
2448,100.00,6,2022,0,0,0
5173,100.00,6,2022,0,0,0
6093,0.00,1,2022,0,0,0
6416,0.00,1,2022,0,0,0
6502,85.75,5,2022,0,0,0
5101,67.96,2,2022,0,0,0
6201,86.88,5,2022,0,0,0
5173,98.00,6,2022,0,0,0
2448,96.22,6,2022,0,0,0
6416,85.13,5,2022,0,0,0
6093,87.68,5,2022,0,0,0
2368,100.00,6,2022,0,0,0
2493,100.00,6,2022,0,0,0
5190,100.00,6,2022,0,0,0
2471,100.00,6,2022,0,0,0
2433,95.63,6,2022,0,0,0
5190,100.00,6,2022,0,0,0
2471,100.00,6,2022,0,0,0
5173,85.28,5,2022,0,0,0
6502,96.50,6,2022,0,0,0
2448,0.00,1,2022,0,0,0
2493,0.00,1,2022,0,0,0
6201,76.65,3,2022,0,0,0
6416,84.83,4,2022,0,0,0
2368,90.67,5,2022,0,0,0
6093,92.54,6,2022,0,0,0
2433,100.00,6,2022,0,0,0
5101,95.24,6,2022,0,0,0
2493,96.22,6,2022,0,0,0
6502,88.94,5,2022,0,0,0
6201,100.00,6,2022,0,0,0
6416,57.44,2,2022,0,0,0
2368,94.17,6,2022,0,0,0
2448,100.00,6,2022,0,0,0
2448,81.95,4,2022,0,0,0
6502,88.63,5,2022,0,0,0
6093,91.46,6,2022,0,0,0
2433,95.24,6,2022,0,0,0
1029,55.42,2,2022,0,0,0
5101,83.90,4,2022,0,0,0
5173,100.00,6,2022,0,0,0
5190,91.25,6,2022,0,0,0
2471,96.50,6,2022,0,0,0
2493,87.68,5,2022,0,0,0
2448,0.00,1,2022,0,0,0
6093,82.17,4,2022,0,0,0
2368,96.50,6,2022,0,0,0
2448,57.72,2,2022,0,0,0
2433,95.63,6,2022,0,0,0
1029,83.66,4,2022,0,0,0
5101,90.74,5,2022,0,0,0
5173,100.00,6,2022,0,0,0
2493,95.24,6,2022,0,0,0
5190,95.63,6,2022,0,0,0
2471,96.08,6,2022,0,0,0
6416,87.68,5,2022,0,0,0
6201,96.50,6,2022,0,0,0
2448,83.90,4,2022,0,0,0
6416,78.13,3,2022,0,0,0
1029,78.90,3,2022,0,0,0
5190,91.50,6,2022,0,0,0
6502,0.00,1,2022,0,0,0
2471,92.44,6,2022,0,0,0
2493,95.24,6,2022,0,0,0
2368,87.17,5,2022,0,0,0
5173,100.00,6,2022,0,0,0
6201,75.00,3,2022,0,0,0
6416,88.63,5,2022,0,0,0
6093,95.00,6,2022,0,0,0
1029,87.96,5,2022,0,0,0
2433,91.25,6,2022,0,0,0
5101,95.24,6,2022,0,0,0
2448,100.00,6,2022,0,0,0
6201,93.00,6,2022,0,0,0
6093,87.68,5,2022,0,0,0
2493,71.74,3,2022,0,0,0
5190,87.17,5,2022,0,0,0
6416,94.17,6,2022,0,0,0
2493,94.66,6,2023,0,0,0
6093,95.24,6,2023,0,0,0
5190,77.83,3,2023,0,0,0
5173,80.00,3,2023,0,0,0
6416,66.88,2,2023,0,0,0
6201,90.55,5,2023,0,0,0
5101,91.74,6,2023,0,0,0
1029,66.94,2,2023,0,0,0
2471,88.33,5,2023,0,0,0
2433,91.25,6,2023,0,0,0
2448,95.28,6,2023,0,0,0
5190,92.13,6,2023,0,0,0
6416,65.75,2,2023,0,0,0
6093,87.75,5,2023,0,0,0
6201,100.00,6,2023,0,0,0
2368,96.50,6,2023,0,0,0
1029,85.67,5,2023,0,0,0
2493,87.68,5,2023,0,0,0
2448,94.66,6,2023,0,0,0
5173,84.18,4,2023,0,0,0
2471,94.17,6,2023,0,0,0
2433,100.00,6,2023,0,0,0
5101,87.68,5,2023,0,0,0
2368,100.00,6,2023,0,0,0
2493,0.00,1,2023,0,0,0
6093,90.24,5,2023,0,0,0
6201,91.25,6,2023,0,0,0
2368,94.17,6,2023,0,0,0
6416,93.63,6,2023,0,0,0
5190,100.00,6,2023,0,0,0
5101,76.50,3,2023,0,0,0
2433,88.33,5,2023,0,0,0
2448,90.42,5,2023,0,0,0
1029,91.46,6,2023,0,0,0
2471,93.35,6,2023,0,0,0
5173,100.00,6,2023,0,0,0
5101,100.00,6,2023,0,0,0
6093,0.00,1,2023,0,0,0
1029,92.13,6,2023,0,0,0
5190,100.00,6,2023,0,0,0
2368,82.50,4,2023,0,0,0
4097,91.46,6,2023,0,0,0
6416,90.67,5,2023,0,0,0
6201,92.13,6,2023,0,0,0
2471,100.00,6,2023,0,0,0
2433,94.17,6,2023,0,0,0
5101,96.22,6,2023,0,0,0
2448,100.00,6,2023,0,0,0
2368,85.13,5,2023,0,0,0
6416,90.13,5,2023,0,0,0
6093,92.13,6,2023,0,0,0
5190,93.00,6,2023,0,0,0
6201,95.28,6,2023,0,0,0
4097,88.94,5,2023,0,0,0
2471,87.05,5,2023,0,0,0
1029,96.22,6,2023,0,0,0
2433,96.50,6,2023,0,0,0
5101,95.24,6,2023,0,0,0
2448,95.63,6,2023,0,0,0
5173,96.50,6,2023,0,0,0
8053,85.13,5,2023,0,0,1
6093,84.18,4,2023,0,0,0
5173,96.22,6,2023,0,0,0
6201,88.28,5,2023,0,0,0
6093,91.50,6,2023,0,0,0
5190,100.00,6,2023,0,0,0
5173,87.05,5,2023,0,0,0
6093,71.68,3,2023,0,0,0
2448,88.63,5,2023,0,0,0
5101,91.46,6,2023,0,0,0
1029,91.74,6,2023,0,0,0
2433,96.08,6,2023,0,0,0
6201,64.38,2,2023,0,0,0
2448,91.78,6,2023,0,0,0
5173,92.44,6,2023,0,0,0
5190,95.63,6,2023,0,0,0
2471,95.63,6,2023,0,0,0
2433,100.00,6,2023,0,0,0
1029,83.90,4,2023,0,0,0
5173,81.33,4,2023,0,0,0
2448,96.22,6,2023,0,0,0
2433,96.50,6,2023,0,0,0
6201,100.00,6,2023,0,0,0
1029,91.25,6,2023,0,0,0
5101,91.74,6,2023,0,0,0
2471,96.22,6,2023,0,0,0
5190,84.83,4,2023,0,0,0
5101,100.00,6,2023,0,0,0
1029,83.90,4,2023,0,0,0
2471,90.55,5,2023,0,0,0
6201,84.10,4,2023,0,0,0
2448,89.85,5,2023,0,0,0
2433,100.00,6,2023,0,0,0
5173,90.55,5,2023,0,0,0
5190,100.00,6,2023,0,0,0
5190,96.50,6,2023,0,0,0
6201,90.67,5,2023,0,0,0
8041,75.47,3,2023,0,0,1
5173,78.81,3,2023,0,0,0
2448,88.62,5,2023,0,0,0
5101,91.46,6,2023,0,0,0
2433,100.00,6,2023,0,0,0
1029,41.34,1,2023,0,0,0
5190,92.13,6,2023,0,0,0
2471,100.00,6,2023,0,0,0
8053,0.00,1,2023,0,0,1
8039,68.18,2,2023,0,0,1
6201,79.33,3,2023,0,0,0
6201,96.22,6,2023,0,0,0
5190,89.50,5,2023,0,0,0
2433,90.37,5,2023,0,0,0
2448,90.55,5,2023,0,0,0
5101,91.46,6,2023,0,0,0
1029,96.22,6,2023,0,0,0
2471,100.00,6,2023,0,0,0
5173,57.44,2,2023,0,0,0
5173,91.78,6,2023,0,0,0
5173,90.39,5,2023,0,0,0
1029,96.22,6,2023,0,0,0
1029,71.61,3,2023,0,0,0
8053,74.89,3,2023,0,0,1
5190,58.13,2,2023,0,0,0
6201,91.50,6,2023,0,0,0
2448,89.85,5,2023,0,0,0
5101,96.50,6,2023,0,0,0
1029,87.44,5,2023,0,0,0
2471,96.50,6,2023,0,0,0
2433,100.00,6,2023,0,0,0
6201,94.17,6,2023,0,0,0
2433,95.63,6,2023,0,0,0
2448,96.22,6,2023,0,0,0
5190,100.00,6,2023,0,0,0
5101,84.18,4,2023,0,0,0
5173,85.83,5,2023,0,0,0
2471,100.00,6,2023,0,0,0
1029,93.00,6,2023,0,0,0
8066,85.05,5,2023,0,0,0
6572,92.15,6,2023,0,0,0
5190,94.17,6,2023,0,0,0
4097,88.66,5,2023,0,0,0
6201,95.63,6,2023,0,0,0
5173,100.00,6,2023,0,0,0
5173,0.00,1,2023,1,0,0
5101,92.44,6,2023,0,0,0
2471,100.00,6,2023,0,0,0
2448,0.00,1,2023,1,0,0
2448,65.00,2,2023,0,0,0
1029,83.66,4,2023,0,0,0
2433,100.00,6,2023,0,0,0
5190,88.67,5,2023,0,0,0
8066,75.68,3,2023,0,0,0
6201,96.50,6,2023,0,0,0
1029,95.63,6,2023,0,0,0
4097,96.50,6,2023,0,0,0
5101,100.00,6,2023,0,0,0
2471,100.00,6,2023,0,0,0
6572,89.74,5,2023,0,0,0
2433,93.46,6,2023,0,0,0
6201,88.62,5,2023,0,0,0
4097,96.22,6,2023,0,0,0
2448,0.00,1,2023,0,0,0
5101,91.46,6,2023,0,0,0
5173,96.22,6,2023,0,0,0
6572,100.00,6,2023,0,0,0
2433,100.00,6,2023,0,0,0
2471,87.17,5,2023,0,0,0
5190,90.67,5,2023,0,0,0
8066,94.17,6,2023,0,0,0
2448,100.00,6,2023,0,0,0
8083,76.10,3,2023,0,0,0
2433,94.17,6,2023,0,0,0
6572,95.24,6,2023,0,0,0
5173,95.24,6,2023,0,0,0
6201,95.28,6,2023,0,0,0
4097,100.00,6,2023,0,0,0
1029,45.50,1,2023,0,1,0
2471,80.40,4,2023,0,0,0
5101,88.33,5,2023,0,0,0
5190,61.50,2,2023,0,1,0
2433,100.00,6,2023,0,0,0
6201,0.00,1,2023,0,0,0
2471,100.00,6,2023,0,0,0
5173,63.00,2,2023,0,1,0
4097,65.00,2,2023,0,1,0
1029,52.68,2,2023,0,1,0
8066,83.63,4,2023,0,0,0
6201,95.28,6,2023,0,0,0
2448,100.00,6,2023,0,0,0
6572,100.00,6,2023,0,0,0
8083,79.88,3,2023,0,0,0
5101,87.68,5,2023,0,0,0
4097,51.22,2,2023,0,1,0
5190,91.25,6,2023,0,0,0
5173,100.00,6,2023,0,0,0
8066,79.39,3,2023,0,0,0
8149,81.95,4,2023,0,0,0
8083,85.67,5,2023,0,0,0
8186,52.85,2,2023,0,1,0
8177,88.28,5,2023,0,0,0
8146,82.33,4,2023,0,0,0
4097,87.96,5,2023,0,0,0
6201,100.00,6,2023,0,0,0
6572,100.00,6,2023,0,0,0
8157,80.50,4,2023,0,0,0
8066,74.90,3,2023,0,0,0
8186,65.33,2,2023,0,0,0
8157,79.00,3,2023,0,0,0
8146,83.36,4,2023,0,0,0
8149,87.96,5,2023,0,0,0
8234,92.72,6,2023,0,0,0
8177,55.28,2,2023,0,1,0
8066,52.68,2,2023,0,1,0
8313,0.00,1,2023,1,0,1
8157,89.35,5,2023,0,0,0
6201,90.74,5,2023,0,0,0
6201,90.74,5,2023,0,0,0
8243,95.28,6,2023,0,0,0
4097,100.00,6,2023,0,0,0
4097,100.00,6,2023,0,0,0
8146,59.50,2,2023,0,1,0
8241,81.66,4,2023,0,0,0
8260,70.15,3,2023,0,0,0
2188,11.57,1,2021,0,0,0
6094,0.00,1,2021,0,0,0
2188,27.67,1,2021,0,0,0
2188,13.00,1,2021,0,0,0
6094,0.00,1,2021,0,0,0
6094,56.00,2,2021,0,0,0
2188,9.55,1,2021,0,0,0
5047,84.85,4,2021,0,0,0
6094,89.40,5,2021,0,0,0
2205,78.83,3,2022,0,0,0
2188,63.18,2,2022,0,0,0
6094,92.18,6,2022,0,0,0
6195,92.42,6,2022,0,0,0
2188,77.35,3,2022,0,0,0
6094,75.68,3,2022,0,0,0
2205,27.33,1,2022,0,0,0
6195,91.78,6,2022,0,0,0
6195,89.53,5,2022,0,0,0
2205,68.12,2,2022,0,0,0
6094,83.73,4,2022,0,0,0
2188,72.54,3,2022,0,0,0
2188,78.40,3,2022,0,0,0
6232,81.95,4,2022,0,0,1
5074,90.63,5,2022,0,0,0
6195,92.94,6,2022,0,0,0
6094,100.00,6,2022,0,0,0
2205,90.74,5,2022,0,0,0
2188,87.96,5,2022,0,0,0
5074,82.50,4,2022,0,0,0
6195,92.94,6,2022,0,0,0
2205,79.80,3,2022,0,0,0
6094,29.16,1,2022,0,0,0
2205,0.00,1,2022,0,0,0
5074,0.00,1,2022,0,0,0
6195,96.50,6,2022,0,0,0
6195,42.83,1,2022,0,0,0
2205,79.18,3,2022,0,0,0
2188,83.90,4,2022,0,0,0
5074,100.00,6,2022,0,0,0
6094,91.46,6,2022,0,0,0
4095,80.40,4,2022,0,0,0
6094,89.01,5,2022,0,0,0
2205,86.18,5,2022,0,0,0
5074,91.50,6,2022,0,0,0
4095,35.16,1,2022,0,0,0
6094,100.00,6,2022,0,0,0
5074,87.96,5,2022,0,0,0
2205,88.94,5,2022,0,0,0
2484,63.18,2,2022,0,0,0
6094,27.05,1,2022,0,0,0
4095,56.50,2,2022,0,0,0
5074,82.85,4,2022,0,0,0
2481,91.50,6,2022,0,0,0
5047,90.00,5,2022,0,0,0
2435,95.00,6,2022,0,0,0
2484,62.90,2,2022,0,0,0
6094,88.28,5,2022,0,0,0
4095,49.88,1,2022,0,0,0
2481,77.18,3,2022,0,0,0
5074,92.13,6,2022,0,0,0
5047,90.00,5,2022,0,0,0
2435,90.00,5,2022,0,0,0
5074,90.24,5,2022,0,0,0
2484,69.90,2,2022,0,0,0
2481,73.12,3,2022,0,0,0
6094,90.24,5,2022,0,0,0
2484,80.13,4,2022,0,0,0
2481,73.40,3,2022,0,0,0
6094,80.40,4,2022,0,0,0
5074,82.96,4,2022,0,0,0
5047,85.00,5,2022,0,0,0
2484,88.00,5,2022,0,0,0
2435,95.00,6,2022,0,0,0
2481,90.72,5,2022,0,0,0
6094,100.00,6,2022,0,0,0
5074,100.00,6,2022,0,0,0
5047,90.00,5,2022,0,0,0
1029,34.30,1,2021,0,0,0
1029,26.62,1,2021,0,0,0
2203,25.25,1,2021,0,0,0
2310,93.63,6,2021,0,0,0
2203,34.34,1,2022,0,0,0
1029,49.12,1,2022,0,0,0
2310,0.00,1,2022,0,0,0
1029,74.90,3,2022,0,0,0
2203,74.00,3,2022,0,0,0
2203,74.75,3,2022,0,0,0
1029,28.54,1,2022,0,0,0
2310,0.00,1,2022,0,0,0
1029,21.90,1,2022,0,0,0
6411,67.90,2,2022,0,0,1
2203,72.18,3,2022,0,0,0
6408,95.28,6,2022,0,0,0
6039,68.03,2,2022,0,0,0
2310,0.00,1,2022,0,0,0
6408,88.44,5,2022,0,0,0
2203,77.25,3,2022,0,0,0
2310,0.00,1,2022,0,0,0
6039,62.06,2,2022,0,0,0
6411,75.40,3,2022,0,0,1
1029,85.68,5,2022,0,0,0
6408,26.40,1,2022,0,0,0
6411,74.00,3,2022,0,0,1
6039,59.18,2,2022,0,0,0
1029,30.12,1,2022,0,0,0
6235,83.13,4,2022,0,0,0
2203,82.75,4,2022,0,0,0
6408,93.00,6,2022,0,0,0
5004,100.00,6,2022,0,0,0
6411,69.86,2,2022,0,0,1
6235,37.45,1,2022,0,0,0
2203,63.25,2,2022,0,0,0
6039,15.84,1,2022,0,0,0
1029,32.18,1,2022,0,0,0
5004,96.50,6,2022,0,0,0
6408,79.38,3,2022,0,0,0
6039,0.00,1,2022,0,0,0
6411,83.66,4,2022,0,0,1
4097,88.33,5,2022,0,0,0
1029,0.00,1,2022,0,0,0
2203,83.33,4,2022,0,0,0
6235,91.46,6,2022,0,0,0
6408,81.63,4,2022,0,0,0
6039,0.00,1,2022,0,0,0
6411,72.60,3,2022,0,0,1
4097,85.83,5,2022,0,0,0
1029,38.40,1,2022,0,0,0
6235,76.90,3,2022,0,0,0
2203,75.75,3,2022,0,0,0
6411,66.13,2,2022,0,0,1
4097,87.68,5,2022,0,0,0
6235,79.00,3,2022,0,0,0
2203,82.75,4,2022,0,0,0
5004,96.50,6,2022,0,0,0
6411,43.38,1,2022,0,0,1
4097,92.72,6,2022,0,0,0
6235,87.96,5,2022,0,0,0
6411,78.90,3,2022,0,0,1
6411,25.56,1,2022,0,0,1
6596,96.08,6,2022,0,0,0
6672,67.86,2,2022,0,0,0
6623,92.15,6,2022,0,0,0
6623,100.00,6,2022,0,0,0
1029,94.17,6,2023,0,0,0
1033,85.55,5,2023,0,0,0
2448,95.63,6,2023,0,0,0
6094,95.00,6,2023,0,0,0
5173,100.00,6,2023,0,0,0
1030,86.00,5,2023,0,0,0
1030,100.00,6,2023,0,0,0
5173,100.00,6,2023,0,0,0
1033,87.44,5,2023,0,0,0
6094,87.75,5,2023,0,0,0
8316,0.00,1,2023,1,0,1
2448,76.67,3,2023,0,0,0
8312,85.13,5,2023,1,0,1
6521,68.75,2,2023,0,0,0
2506,85.13,5,2023,0,0,0
6732,72.18,3,2023,0,0,0
1029,87.75,5,2023,0,0,0
6847,100.00,6,2023,0,0,0
1038,100.00,6,2023,0,0,0
6414,90.67,5,2023,0,0,0
6744,55.20,2,2023,0,1,0
6847,100.00,6,2023,0,0,0
6732,93.35,6,2023,0,0,0
6744,84.78,4,2023,0,0,0
1038,94.17,6,2023,0,0,0
6732,60.63,2,2023,0,1,0
6414,77.83,3,2023,0,0,0
2506,88.28,5,2023,0,0,0
1029,95.00,6,2023,0,0,0
8065,0.00,1,2023,1,0,0
8029,0.00,1,2023,1,0,0
8063,76.90,3,2023,0,0,0
6181,84.83,4,2023,0,0,0
8059,74.33,3,2023,0,0,0
8065,0.00,1,2023,0,0,0
8065,36.62,1,2023,0,0,0
8029,70.95,3,2023,0,0,0
8063,69.40,2,2023,0,0,0
8059,82.57,4,2023,0,0,0
6181,85.13,5,2023,0,0,0
8059,72.94,3,2023,0,0,0
8029,75.68,3,2023,0,0,0
6181,100.00,6,2023,0,0,0
8065,84.35,4,2023,0,0,0
8029,0.00,1,2023,1,0,0
8063,80.12,4,2023,0,0,0
8029,0.00,1,2023,1,0,0
8059,80.16,4,2023,0,0,0
8076,88.94,5,2023,0,0,0
8074,93.35,6,2023,0,0,0
8074,69.63,2,2023,0,0,0
6181,100.00,6,2023,0,0,0
8074,34.63,1,2023,0,1,0
8065,0.00,1,2023,1,0,0
8076,81.83,4,2023,0,0,0
8059,47.46,1,2023,0,1,0
6181,63.00,2,2023,0,1,0
8063,87.68,5,2023,0,0,0
8059,80.40,4,2023,0,1,0
8029,78.13,3,2023,0,0,0
8065,82.85,4,2023,0,0,0
8063,96.22,6,2023,0,0,0
8167,74.18,3,2023,0,0,0
8174,79.00,3,2023,0,0,0
6181,88.63,5,2023,0,0,0
8176,84.18,4,2023,0,0,0
8158,88.28,5,2023,0,0,0
8029,68.69,2,2023,0,0,0
8076,95.28,6,2023,0,0,0
8155,83.55,4,2023,0,0,0
8065,86.35,5,2023,0,0,0
6804,86.92,5,2023,0,0,0
8167,79.18,3,2023,0,0,0
8029,83.90,4,2023,0,0,0
8176,88.24,5,2023,0,0,0
8176,85.13,5,2023,0,0,0
8074,68.94,2,2023,0,0,0
8059,73.79,3,2023,0,0,0
8174,78.05,3,2023,0,0,0
8155,81.90,4,2023,0,0,0
8065,93.00,6,2023,0,0,0
8167,77.50,3,2023,0,0,0
8074,78.13,3,2023,0,0,0
8063,88.63,5,2023,0,0,0
8076,81.17,4,2023,0,0,0
8076,81.17,4,2023,0,0,0
8158,91.74,6,2023,0,0,0
6181,95.28,6,2023,0,0,0
4096,52.75,2,2023,0,1,0
6804,90.28,5,2023,0,0,0
5026,63.33,2,2021,0,0,0
5026,38.95,1,2021,0,0,0
1033,76.10,3,2021,0,0,0
5158,25.50,1,2021,0,0,0
5026,72.44,3,2022,0,0,0
5158,43.43,1,2022,0,0,0
1033,50.59,2,2022,0,0,0
1038,43.88,1,2022,0,0,0
5026,65.97,2,2022,0,0,0
5158,75.50,3,2022,0,0,0
1033,84.88,4,2022,0,0,0
1033,73.03,3,2022,0,0,0
5158,82.63,4,2022,0,0,0
5026,72.00,3,2022,0,0,0
1038,94.73,6,2022,0,0,0
5158,56.50,2,2022,0,0,0
1033,83.90,4,2022,0,0,0
5026,0.00,1,2022,0,0,0
1038,61.50,2,2022,0,0,0
5026,63.00,2,2022,0,0,0
5158,68.40,2,2022,0,0,0
1033,82.22,4,2022,0,0,0
1038,93.63,6,2022,0,0,0
1038,63.00,2,2022,0,0,0
5026,58.63,2,2022,0,0,0
1033,46.22,1,2022,0,0,0
5158,79.00,3,2022,0,0,0
1038,86.55,5,2022,0,0,0
5026,96.50,6,2022,0,0,0
5158,74.62,3,2022,0,0,0
1033,84.46,4,2022,0,0,0
5026,49.18,1,2022,0,0,0
1038,96.50,6,2022,0,0,0
5158,93.46,6,2022,0,0,0
5026,60.63,2,2022,0,0,0
1033,84.46,4,2022,0,0,0
1038,100.00,6,2022,0,0,0
1033,87.72,5,2022,0,0,0
5158,81.10,4,2022,0,0,0
5026,52.68,2,2022,0,0,0
5026,0.00,1,2022,0,0,0
1038,100.00,6,2022,0,0,0
5026,96.22,6,2022,0,0,0
5158,80.40,4,2022,0,0,0
1033,92.44,6,2022,0,0,0
6185,90.00,5,2022,0,0,0
5026,98.00,6,2022,0,0,0
1038,100.00,6,2022,0,0,0
1033,95.00,6,2022,0,0,0
5158,91.46,6,2022,0,0,0
5026,53.66,2,2022,0,0,0
6185,90.00,5,2022,0,0,0
1038,94.17,6,2022,0,0,0
6235,56.25,2,2022,0,0,0
5158,88.94,5,2022,0,0,0
1033,86.70,5,2022,0,0,0
1038,91.25,6,2022,0,0,0
5026,95.24,6,2022,0,0,0
1038,100.00,6,2022,0,0,0
5158,49.88,1,2022,0,0,0
6235,88.24,5,2022,0,0,0
1033,88.94,5,2022,0,0,0
5158,87.96,5,2022,0,0,0
6185,90.00,5,2022,0,0,0
5026,95.63,6,2022,0,0,0
6235,40.68,1,2022,0,0,0
1033,95.28,6,2022,0,0,0
5026,42.44,1,2022,0,0,0
1038,63.00,2,2022,0,0,0
5158,96.22,6,2022,0,0,0
5026,91.25,6,2022,0,0,0
1038,96.50,6,2022,0,0,0
5158,0.00,1,2022,0,0,0
6185,85.13,5,2022,0,0,0
1038,93.00,6,2022,0,0,0
5026,98.00,6,2022,0,0,0
4097,83.90,4,2022,0,0,0
5026,86.88,5,2022,0,0,0
1038,94.50,6,2022,0,0,0
4097,100.00,6,2022,0,0,0
5158,58.70,2,2022,0,0,0
5026,87.75,5,2022,0,0,0
1038,95.53,6,2022,0,0,0
4097,88.33,5,2022,0,0,0
4097,52.05,2,2022,0,0,0
5158,0.00,1,2022,0,0,0
5026,91.25,6,2022,0,0,0
1038,100.00,6,2022,0,0,0
5158,94.50,6,2022,0,0,0
4097,57.44,2,2022,0,0,0
1038,95.63,6,2022,0,0,0
5026,100.00,6,2022,0,0,0
1038,0.00,1,2022,0,0,0
2435,80.00,3,2022,0,0,0
5158,85.13,5,2022,0,0,0
4097,100.00,6,2022,0,0,0
2435,75.00,3,2022,0,0,0
5026,96.50,6,2022,0,0,0
5026,63.55,2,2022,0,0,0
5158,95.63,6,2022,0,0,0
1038,98.00,6,2022,0,0,0
5026,87.25,5,2023,0,0,0
5026,97.85,6,2023,0,0,0
1038,100.00,6,2023,0,0,0
1038,94.17,6,2023,0,0,0
5158,52.84,2,2023,0,0,0
2435,85.00,5,2023,0,0,0
4097,90.55,5,2023,0,0,0
1038,87.75,5,2023,0,0,0
5026,96.50,6,2023,0,0,0
4097,91.84,6,2023,0,0,0
5158,88.63,5,2023,0,0,0
5026,81.33,4,2023,0,0,0
1038,100.00,6,2023,0,0,0
4097,100.00,6,2023,0,0,0
5026,90.13,5,2023,0,0,0
5158,95.63,6,2023,0,0,0
1038,100.00,6,2023,0,0,0
4097,93.28,6,2022,0,0,0
4097,96.50,6,2022,0,0,0
4097,96.22,6,2022,0,0,0
4097,45.24,1,2022,0,0,0
4097,100.00,6,2022,0,0,0
4097,98.00,6,2022,0,0,0
5095,7.00,1,2022,0,0,0
5095,38.33,1,2022,0,0,0
6471,63.95,2,2022,0,0,0
2247,100.00,6,2022,0,0,0
6181,100.00,6,2022,0,0,0
2247,90.67,5,2022,0,0,0
5095,63.37,2,2022,0,0,0
6181,96.50,6,2022,0,0,0
2247,44.17,1,2022,0,0,0
5095,94.17,6,2022,0,0,0
6181,95.28,6,2022,0,0,0
6593,81.35,4,2022,0,0,0
6700,87.68,5,2022,0,0,0
6471,78.63,3,2022,0,0,0
2247,83.16,4,2022,0,0,0
5095,86.00,5,2022,0,0,0
6700,96.50,6,2022,0,0,0
6181,100.00,6,2022,0,0,0
6593,76.47,3,2022,0,0,0
6471,90.42,5,2022,0,0,0
2247,100.00,6,2022,0,0,0
6471,0.00,1,2022,0,0,0
5095,87.75,5,2022,0,0,0
6181,92.13,6,2022,0,0,0
6700,85.13,5,2022,0,0,0
6593,93.00,6,2022,0,0,0
6707,67.18,2,2022,0,0,0
6707,81.95,4,2022,0,0,0
6700,95.28,6,2022,0,0,0
5095,46.66,1,2022,0,0,0
6593,100.00,6,2022,0,0,0
6471,72.60,3,2022,0,0,0
6181,94.17,6,2022,0,0,0
6471,90.24,5,2022,0,0,0
5095,93.00,6,2022,0,0,0
6707,79.83,3,2022,0,0,0
6700,95.28,6,2022,0,0,0
6181,100.00,6,2022,0,0,0
6593,85.13,5,2022,0,0,0
6593,58.24,2,2022,0,0,0
6181,94.17,6,2022,0,0,0
6700,82.34,4,2022,0,0,0
6707,51.24,2,2022,0,0,0
6593,84.74,4,2022,0,0,0
5095,86.22,5,2022,0,0,0
6707,95.24,6,2022,0,0,0
6700,0.00,1,2022,0,0,0
6593,83.24,4,2022,0,0,0
6181,100.00,6,2022,0,0,0
6707,0.00,1,2022,0,0,0
5095,100.00,6,2022,0,0,0
6707,63.94,2,2022,0,0,0
6700,80.00,3,2022,0,0,0
5095,70.67,3,2022,0,0,0
6707,70.24,3,2023,0,0,0
6593,100.00,6,2023,0,0,0
6700,70.67,3,2023,0,0,0
6808,90.55,5,2023,0,0,0
6181,80.00,3,2023,0,0,0
6808,100.00,6,2023,0,0,0
5095,68.94,2,2023,0,0,0
6181,100.00,6,2023,0,0,0
6707,86.92,5,2023,0,0,0
6700,96.50,6,2023,0,0,0
5095,89.22,5,2023,0,0,0
6700,95.28,6,2023,0,0,0
6808,90.72,5,2023,0,0,0
6593,87.96,5,2023,0,0,0
6707,91.00,6,2023,0,0,0
5095,49.88,1,2023,0,0,0
6181,96.50,6,2023,0,0,0
5095,93.00,6,2023,0,0,0
6707,90.63,5,2023,0,0,0
6808,95.76,6,2023,0,0,0
2484,83.63,4,2022,0,0,0
5074,85.67,5,2022,0,0,0
2484,75.40,3,2022,0,0,0
5074,94.17,6,2022,0,0,0
2484,84.85,4,2022,0,0,0
2484,0.00,1,2022,0,0,0
2484,0.00,1,2022,0,0,0
6814,74.10,3,2023,0,0,0
6804,82.05,4,2023,0,0,0
6814,0.00,1,2023,0,0,0
6804,56.78,2,2023,0,0,0
6814,62.38,2,2023,0,0,0
6804,83.28,4,2023,0,0,0
6804,78.55,3,2023,0,0,0
6814,72.88,3,2023,0,0,0
6814,81.38,4,2023,0,0,0
6804,83.28,4,2023,0,0,0
6814,96.50,6,2023,0,0,0
6804,87.05,5,2023,0,0,0
2327,84.78,4,2023,0,0,0
2327,80.40,4,2023,0,0,0
6804,86.70,5,2023,0,0,0
2327,0.00,1,2023,0,0,0
6804,56.50,2,2023,0,0,0
2327,89.50,5,2023,0,0,0
6804,96.22,6,2023,0,0,0
6804,42.33,1,2023,0,0,0
6804,87.05,5,2023,0,0,0
6804,97.85,6,2023,0,0,0
8028,41.90,1,2023,0,0,0
8042,66.33,2,2023,0,0,0
8048,67.90,2,2023,0,0,0
6804,86.08,5,2023,0,0,0
8028,76.63,3,2023,0,0,0
8042,82.33,4,2023,0,0,0
8048,38.12,1,2023,0,0,0
8028,35.18,1,2023,0,0,0
8048,69.38,2,2023,0,0,0
8028,72.34,3,2023,0,0,0
8048,78.33,3,2023,0,0,0
